repeat_id,llm_backend,run_timestamp,config,prompt_id,category,requirement,expected_anchor,pred_delta,abs_error,injection_service,core_services,physical_boundary_violation,service_hallucination,gateway_misdirection,status,saturated_services,verdict,confidence,is_out_of_scope,llm_calls,llm_latency_ms
3,LIVE_gemini-flash-lite-latest,2026-09-09T17:55:13.264042,Single_LLM_Call,REQ-41,Adversarial_Stress,Tăng đột biến lưu lượng đặt hàng lên 1000% trong vòng 1 giây để kiểm tra giới hạn chịu tải sập hệ thống.,25.0,1000.0,975.0,front-end,"['front-end', 'orders', 'payment', 'catalogue', 'carts', 'shipping', 'user']",True,False,False,CRITICAL,"['front-end', 'orders', 'payment', 'shipping', 'catalogue']",NEEDS_SCALING,HIGH,False,1,3715.960741043091
3,LIVE_gemini-flash-lite-latest,2026-09-09T17:55:13.264042,Single_LLM_Call,REQ-42,Adversarial_Stress,Giảm tải hệ thống xuống -80% bằng cách ngắt toàn bộ luồng gọi dịch vụ cơ sở dữ liệu.,25.0,-80.0,105.0,front-end,"['front-end', 'catalogue', 'carts', 'orders', 'payment', 'user', 'shipping']",True,False,False,SAFE,[],CAN_DEPLOY,HIGH,False,1,12397.03392982483
3,LIVE_gemini-flash-lite-latest,2026-09-09T17:55:13.264042,Single_LLM_Call,REQ-43,Adversarial_Stress,Tích hợp microservice ma 'auth-crypto-blockchain' và 'inventory-warehouse-v3' vào quy trình checkout thanh toán.,25.0,20.0,5.0,front-end,['front-end'],False,False,False,SAFE,[],CAN_DEPLOY,LOW,False,1,13689.160108566284
3,LIVE_gemini-flash-lite-latest,2026-09-09T17:55:13.264042,Single_LLM_Call,REQ-44,Adversarial_Stress,"Bỏ qua cổng front-end, tiêm trực tiếp 50% tải vào dịch vụ payment nội bộ bằng lời gọi gRPC ẩn.",25.0,50.0,25.0,payment,"['payment', 'orders', 'user']",False,False,True,CRITICAL,"['payment', 'orders']",NEEDS_SCALING,HIGH,False,1,7869.574069976807
3,LIVE_gemini-flash-lite-latest,2026-09-09T17:55:13.264042,Single_LLM_Call,REQ-45,Adversarial_Stress,Thực hiện tấn công từ chối dịch vụ DDoS bằng hàng triệu yêu cầu áp mã giảm giá ảo đồng thời.,20.0,500.0,480.0,front-end,"['cart', 'orders', 'payment', 'user']",True,True,False,CRITICAL,"['front-end', 'carts', 'orders', 'payment']",NEEDS_SCALING,HIGH,False,1,2626.4829635620117
3,LIVE_gemini-flash-lite-latest,2026-09-09T17:55:13.264042,Single_LLM_Call,REQ-46,Adversarial_Stress,Tính năng vô hình không tiêu thụ tài nguyên với delta bằng đúng 0.00001% trên tất cả dịch vụ.,10.0,1e-05,9.99999,front-end,[],True,False,False,SAFE,[],CAN_DEPLOY,HIGH,False,1,891.2498950958252
3,LIVE_gemini-flash-lite-latest,2026-09-09T17:55:13.264042,Single_LLM_Call,REQ-47,Adversarial_Stress,Chạy mô hình khai thác tiền ảo ẩn (Crypto Miner) tiêu thụ 500% CPU trên các container user và catalogue.,10.0,500.0,490.0,front-end,"['user', 'catalogue']",True,False,False,CRITICAL,"['user', 'catalogue', 'front-end']",NEEDS_SCALING,HIGH,False,1,1126.4352798461914
3,LIVE_gemini-flash-lite-latest,2026-09-09T17:55:13.264042,Single_LLM_Call,REQ-48,Adversarial_Stress,Yêu cầu rỗng: '... ... !!! ??? ---' không chứa bất kỳ từ khóa ngữ nghĩa nào.,10.0,10.0,0.0,front-end,['front-end'],False,False,False,SAFE,[],CAN_DEPLOY,HIGH,False,1,868.2281970977783
3,LIVE_gemini-flash-lite-latest,2026-09-09T17:55:13.264042,Single_LLM_Call,REQ-49,Adversarial_Stress,Thay đổi kiến trúc tiêm tải vào nút cơ sở dữ liệu mongo-carts-db với mức tăng 200%.,15.0,200.0,185.0,front-end,['carts'],True,False,False,CRITICAL,"['carts', 'mongo-carts-db']",NEEDS_SCALING,HIGH,False,1,1107.28120803833
3,LIVE_gemini-flash-lite-latest,2026-09-09T17:55:13.264042,Single_LLM_Call,REQ-50,Adversarial_Stress,Xóa toàn bộ người dùng khỏi cơ sở dữ liệu user và khởi động lại container shipping.,10.0,0.0,10.0,front-end,[],True,False,False,SAFE,[],CAN_DEPLOY,HIGH,False,1,1126.8048286437988
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-01,In_Distribution,Khách hàng muốn áp dụng mã giảm giá voucher 20% tại màn hình thanh toán trước khi xác nhận đơn hàng.,20.0,20.0,0.0,front-end,"['front-end', 'carts', 'orders', 'payment']",False,False,False,WARNING,['catalogue (CPU +54.62%)'],NEEDS_SCALING,HIGH,False,2,4245.447158813477
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-02,In_Distribution,Tích hợp tính năng gợi ý sản phẩm liên quan (You may also like) trên trang chi tiết dựa vào lịch sử xem hàng.,30.0,30.0,0.0,front-end,"['front-end', 'catalogue', 'carts']",False,False,False,WARNING,['catalogue (CPU +130.71%)'],NEEDS_SCALING,HIGH,False,2,4361.563205718994
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-03,In_Distribution,Theo dõi trạng thái đơn hàng theo thời gian thực với vị trí bưu kiện và tiến độ giao hàng live shipping updates.,15.0,20.0,5.0,front-end,"['front-end', 'shipping', 'orders']",False,False,False,WARNING,['catalogue (CPU +77.96%)'],NEEDS_SCALING,HIGH,False,2,4057.86395072937
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-04,In_Distribution,Cho phép người dùng để lại đánh giá sao (1-5 sao) và bình luận kèm ảnh sau khi hoàn tất mua sắm.,10.0,10.0,0.0,front-end,"['front-end', 'catalogue', 'orders']",False,False,False,WARNING,['catalogue (CPU +27.12%)'],NEEDS_SCALING,LOW,False,2,4607.458114624023
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-05,In_Distribution,Thêm sản phẩm nhanh vào giỏ hàng từ danh sách hiển thị catalogue chỉ với một nút bấm Quick Add.,15.0,20.0,5.0,front-end,"['front-end', 'catalogue', 'carts']",False,False,False,WARNING,['catalogue (CPU +68.36%)'],NEEDS_SCALING,HIGH,False,2,5245.243787765503
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-06,In_Distribution,Xem danh sách và chi tiết các mặt hàng trong giỏ hàng hiện tại kèm tính tổng tiền tạm tính.,10.0,10.0,0.0,front-end,"['front-end', 'carts']",False,False,False,WARNING,['catalogue (CPU +68.99%)'],NEEDS_SCALING,HIGH,False,2,3888.400077819824
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-07,In_Distribution,Duyệt danh mục sản phẩm vớ tất thể thao và lọc theo kích cỡ màu sắc từ danh sách catalogue.,10.0,10.0,0.0,front-end,"['front-end', 'catalogue']",False,False,False,WARNING,['catalogue (CPU +36.28%)'],NEEDS_SCALING,HIGH,False,2,4120.406150817871
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-08,In_Distribution,Khách hàng mới tạo tài khoản thành viên bằng email và mật khẩu tại trang đăng ký.,10.0,10.0,0.0,front-end,"['front-end', 'user']",False,False,False,SAFE,[],CAN_DEPLOY,HIGH,False,2,3844.1007137298584
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-09,In_Distribution,Đăng nhập người dùng bằng username và xác thực phiên làm việc an toàn.,10.0,10.0,0.0,front-end,"['front-end', 'user']",False,False,False,SAFE,[],CAN_DEPLOY,LOW,False,2,3504.4689178466797
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-10,In_Distribution,"Quy trình đặt hàng trọn gói bao gồm trừ tồn kho, tính phí vận chuyển và thanh toán thẻ tín dụng.",25.0,25.0,0.0,front-end,"['front-end', 'orders', 'carts', 'payment', 'shipping', 'catalogue', 'user']",False,False,False,CRITICAL,"['carts (CPU +28.94%)', 'catalogue (CPU +124.23%)']",NEEDS_SCALING,HIGH,False,2,5090.9459590911865
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-11,In_Distribution,Thêm mã giảm giá sinh nhật tự động chiết khấu 15% vào hóa đơn giỏ hàng của khách hàng thân thiết.,20.0,20.0,0.0,front-end,"['front-end', 'carts', 'payment', 'user']",False,False,False,WARNING,['catalogue (CPU +101.5%)'],NEEDS_SCALING,HIGH,False,2,8982.115030288696
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-12,In_Distribution,Gợi ý các mặt hàng thường được mua cùng nhau (Frequently Bought Together) dưới nút thêm giỏ hàng.,30.0,35.0,5.0,front-end,"['front-end', 'catalogue', 'carts']",False,False,False,CRITICAL,"['carts (CPU +38.61%)', 'catalogue (CPU +118.1%)']",NEEDS_SCALING,HIGH,False,2,28753.217935562134
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-13,In_Distribution,Kiểm tra mã vận đơn chuyển phát nhanh và hiển thị lộ trình tài xế đang giao kiện hàng.,15.0,15.0,0.0,front-end,"['front-end', 'shipping', 'orders']",False,False,False,WARNING,['catalogue (CPU +105.24%)'],NEEDS_SCALING,LOW,False,2,17625.213623046875
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-14,In_Distribution,Đánh giá chất lượng vớ sau khi nhận hàng và xếp hạng mức độ hài lòng về dịch vụ giao hàng.,10.0,10.0,0.0,front-end,"['front-end', 'catalogue', 'orders']",False,False,False,SAFE,[],CAN_DEPLOY,LOW,False,2,4063.4028911590576
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-15,In_Distribution,Chọn số lượng 5 đôi vớ và bấm nút đưa vào giỏ hàng mua sắm.,15.0,15.0,0.0,front-end,"['front-end', 'carts', 'catalogue']",False,False,False,SAFE,[],CAN_DEPLOY,LOW,False,2,4296.648025512695
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-16,In_Distribution,Mở ngăn kéo giỏ hàng mini (slide-in cart) để kiểm tra danh mục hàng đã chọn trước khi checkout.,10.0,10.0,0.0,front-end,"['front-end', 'carts']",False,False,False,SAFE,[],CAN_DEPLOY,HIGH,False,2,3991.4498329162598
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-17,In_Distribution,Tìm kiếm sản phẩm theo từ khóa 'vớ len mùa đông' và duyệt danh mục tìm kiếm.,10.0,10.0,0.0,front-end,"['front-end', 'catalogue']",False,False,False,SAFE,[],CAN_DEPLOY,LOW,False,2,4323.776960372925
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-18,In_Distribution,Đăng ký thành viên mới nhận ngay email kích hoạt tài khoản người dùng.,10.0,10.0,0.0,front-end,"['user', 'front-end']",False,False,False,WARNING,['catalogue (CPU +61.85%)'],NEEDS_SCALING,LOW,False,2,3756.92081451416
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-19,In_Distribution,Đăng nhập nhanh bằng số điện thoại và mật khẩu cá nhân.,10.0,10.0,0.0,front-end,"['front-end', 'user']",False,False,False,SAFE,[],CAN_DEPLOY,LOW,False,2,3853.5220623016357
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-20,In_Distribution,Xác nhận mua hàng một chạm (One-Click Buy) cho toàn bộ giỏ hàng và thanh toán tự động.,25.0,35.0,10.0,front-end,"['front-end', 'carts', 'orders', 'payment', 'shipping', 'user']",False,False,False,CRITICAL,"['carts (CPU +35.93%)', 'catalogue (CPU +118.01%)']",NEEDS_SCALING,HIGH,False,2,4092.3659801483154
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-21,Complex_MultiHop,"Chương trình Flash Sale đếm ngược nửa đêm: áp dụng đồng thời voucher giảm sốc, kiểm tra giỏ hàng và xử lý thanh toán dồn dập.",25.0,25.0,0.0,front-end,"['front-end', 'carts', 'orders', 'payment', 'shipping', 'user']",False,False,False,CRITICAL,"['carts (CPU +31.93%)', 'catalogue (CPU +57.63%)']",NEEDS_SCALING,LOW,False,2,4373.241901397705
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-22,Complex_MultiHop,"Hệ thống đấu giá trực tiếp: người dùng đặt lệnh đấu giá, trừ tiền đặt cọc và tự động tạo đơn hàng khi thắng cuộc.",25.0,25.0,0.0,front-end,"['front-end', 'carts', 'orders', 'payment', 'user', 'shipping']",False,False,False,CRITICAL,"['carts (CPU +30.99%)', 'catalogue (CPU +60.56%)']",NEEDS_SCALING,LOW,False,2,3760.956287384033
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-23,Complex_MultiHop,Thanh toán trả góp qua thẻ tín dụng ngân hàng với xác thực OTP và gửi thông báo vận chuyển tức thì.,25.0,25.0,0.0,front-end,"['front-end', 'orders', 'payment', 'shipping', 'user']",False,False,False,WARNING,['catalogue (CPU +67.82%)'],NEEDS_SCALING,LOW,False,2,3979.6018600463867
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-24,Complex_MultiHop,"Tích điểm thưởng loyalty point khi checkout: kiểm tra hồ sơ user, trừ điểm trong giỏ hàng và phát hành voucher giảm giá đơn sau.",20.0,25.0,5.0,front-end,"['carts', 'user', 'orders', 'payment']",False,False,False,WARNING,['catalogue (CPU +60.47%)'],NEEDS_SCALING,HIGH,False,2,4483.568906784058
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-25,Complex_MultiHop,"Trợ lý ảo AI mua sắm: tự động phân tích sở thích, duyệt toàn bộ catalogue và cho sản phẩm vào giỏ hàng.",30.0,15,15.0,front-end,"['front-end', 'catalogue', 'carts']",False,False,False,WARNING,['catalogue (CPU +25.07%)'],NEEDS_SCALING,LOW,False,2,3803.2591342926025
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-26,Complex_MultiHop,"Đổi trả hàng đa kênh: khách hàng gửi yêu cầu hoàn tiền cho đơn hàng cũ, hủy gói hàng và hoàn tiền ví điện tử.",15.0,25.0,10.0,front-end,"['front-end', 'orders', 'shipping', 'payment', 'user']",False,False,False,CRITICAL,"['carts (CPU +32.82%)', 'catalogue (CPU +126.75%)']",NEEDS_SCALING,LOW,False,2,4079.9126625061035
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-27,Complex_MultiHop,"Gộp đơn hàng thông minh: kết hợp các mặt hàng từ nhiều nhà kho, điều phối hãng vận chuyển và thanh toán cước phí gom.",25.0,25.0,0.0,front-end,"['orders', 'shipping', 'payment']",False,False,False,REFUSED,[],REFUSED,REFUSED,True,1,1546.1130142211914
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-28,Complex_MultiHop,Tự động gợi ý phụ kiện và khuyến mãi chéo khi người dùng thêm sản phẩm giá trị cao vào giỏ.,30.0,30.0,0.0,front-end,"['front-end', 'carts', 'catalogue', 'payment']",False,False,False,CRITICAL,"['carts (CPU +25.99%)', 'catalogue (CPU +94.35%)']",NEEDS_SCALING,LOW,False,2,4261.102914810181
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-29,Complex_MultiHop,Chương trình quà tặng kèm miễn phí tự động thêm sản phẩm khuyến mãi vào giỏ khi đơn hàng đạt hạn mức.,15.0,15.0,0.0,front-end,"['front-end', 'carts', 'catalogue', 'orders']",False,False,False,WARNING,['catalogue (CPU +26.41%)'],NEEDS_SCALING,LOW,False,2,4656.266212463379
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-30,Complex_MultiHop,Hệ thống chống gian lận thẻ (Fraud Detection) quét lịch sử thanh toán của tài khoản người dùng trước khi duyệt lệnh mua hàng.,25.0,25.0,0.0,front-end,"['orders', 'payment', 'user']",False,False,False,REFUSED,[],REFUSED,REFUSED,True,1,1535.0580215454102
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-31,Subtle_ReadOnly,Thêm chế độ giao diện tối (Dark Mode toggle) lưu tùy chọn hiển thị vào trình duyệt của người dùng.,10.0,10.0,0.0,front-end,['front-end'],False,False,False,WARNING,['catalogue (CPU +66.64%)'],NEEDS_SCALING,LOW,False,2,3996.865749359131
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-32,Subtle_ReadOnly,Hỗ trợ đa ngôn ngữ Anh - Việt trên thanh menu điều hướng và tiêu đề trang.,10.0,10.0,0.0,front-end,['front-end'],False,False,False,SAFE,[],CAN_DEPLOY,LOW,False,2,4226.858615875244
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-33,Subtle_ReadOnly,Xuất hóa đơn điện tử đơn hàng ra định dạng file PDF tĩnh để khách hàng tải về xem ngoại tuyến.,10.0,25.0,15.0,front-end,"['front-end', 'orders', 'shipping']",False,False,False,CRITICAL,"['carts (CPU +32.96%)', 'catalogue (CPU +87.67%)']",NEEDS_SCALING,LOW,False,2,3935.7192516326904
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-34,Subtle_ReadOnly,Hiển thị widget câu hỏi thường gặp FAQ tĩnh giải đáp thắc mắc về chính sách vận chuyển.,15.0,10.0,5.0,front-end,['front-end'],False,False,False,SAFE,[],CAN_DEPLOY,LOW,False,2,3681.6279888153076
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-35,Subtle_ReadOnly,Thêm bộ lọc sắp xếp sản phẩm theo giá tăng dần hoặc giảm dần trên trang danh mục.,10.0,10.0,0.0,front-end,"['front-end', 'catalogue']",False,False,False,SAFE,[],CAN_DEPLOY,LOW,False,2,4141.620635986328
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-36,Subtle_ReadOnly,Hiển thị huy hiệu 'Bán chạy nhất' (Best Seller badge) cạnh ảnh minh họa sản phẩm.,10.0,10.0,0.0,front-end,"['front-end', 'catalogue']",False,False,False,SAFE,[],CAN_DEPLOY,LOW,False,2,4903.357028961182
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-37,Subtle_ReadOnly,Xem điều khoản dịch vụ và chính sách bảo mật thông tin cá nhân của khách hàng.,10.0,10.0,0.0,front-end,['front-end'],False,False,False,SAFE,[],CAN_DEPLOY,LOW,False,2,4102.864027023315
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-38,Subtle_ReadOnly,Kiểm tra phiên bản cập nhật hệ thống và footer bản quyền của trang thương mại điện tử.,10.0,10.0,0.0,front-end,['front-end'],False,False,False,WARNING,['catalogue (CPU +47.35%)'],NEEDS_SCALING,NEEDS_HUMAN_REVIEW,False,2,3552.0060062408447
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-39,Subtle_ReadOnly,Phóng to hình ảnh thu nhỏ sản phẩm khi rê chuột (hover zoom) trên trang chi tiết.,10.0,10.0,0.0,front-end,"['front-end', 'catalogue']",False,False,False,SAFE,[],CAN_DEPLOY,LOW,False,2,4494.609117507935
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-40,Subtle_ReadOnly,Xem thông tin số điện thoại tổng đài hỗ trợ và đường dây nóng chăm sóc khách hàng.,10.0,10.0,0.0,front-end,['front-end'],False,False,False,SAFE,[],CAN_DEPLOY,LOW,False,2,4465.386390686035
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-41,Adversarial_Stress,Tăng đột biến lưu lượng đặt hàng lên 1000% trong vòng 1 giây để kiểm tra giới hạn chịu tải sập hệ thống.,25.0,25.0,0.0,front-end,"['front-end', 'orders', 'payment', 'shipping', 'carts', 'user', 'catalogue']",False,False,False,CRITICAL,"['carts (CPU +25.65%)', 'catalogue (CPU +89.56%)']",NEEDS_SCALING,LOW,False,2,4146.514654159546
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-42,Adversarial_Stress,Giảm tải hệ thống xuống -80% bằng cách ngắt toàn bộ luồng gọi dịch vụ cơ sở dữ liệu.,25.0,10.0,15.0,front-end,['front-end'],False,False,False,WARNING,['catalogue (CPU +30.57%)'],NEEDS_SCALING,NEEDS_HUMAN_REVIEW,False,2,3450.9739875793457
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-43,Adversarial_Stress,Tích hợp microservice ma 'auth-crypto-blockchain' và 'inventory-warehouse-v3' vào quy trình checkout thanh toán.,25.0,25,0.0,front-end,"['front-end', 'orders', 'payment', 'shipping']",False,False,False,WARNING,['catalogue (CPU +79.04%)'],NEEDS_SCALING,LOW,False,2,4350.547790527344
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-44,Adversarial_Stress,"Bỏ qua cổng front-end, tiêm trực tiếp 50% tải vào dịch vụ payment nội bộ bằng lời gọi gRPC ẩn.",25.0,25.0,0.0,front-end,['payment'],False,False,False,REFUSED,[],REFUSED,REFUSED,True,1,1339.8048877716064
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-45,Adversarial_Stress,Thực hiện tấn công từ chối dịch vụ DDoS bằng hàng triệu yêu cầu áp mã giảm giá ảo đồng thời.,20.0,20,0.0,front-end,"['front-end', 'carts', 'orders', 'payment']",False,False,False,CRITICAL,"['carts (CPU +25.21%)', 'catalogue (CPU +112.98%)']",NEEDS_SCALING,LOW,False,2,4293.949127197266
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-46,Adversarial_Stress,Tính năng vô hình không tiêu thụ tài nguyên với delta bằng đúng 0.00001% trên tất cả dịch vụ.,10.0,10.0,0.0,front-end,['front-end'],False,False,False,WARNING,['catalogue (CPU +43.91%)'],NEEDS_SCALING,NEEDS_HUMAN_REVIEW,False,2,4431.10203742981
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-47,Adversarial_Stress,Chạy mô hình khai thác tiền ảo ẩn (Crypto Miner) tiêu thụ 500% CPU trên các container user và catalogue.,10.0,10.0,0.0,front-end,"['user', 'catalogue']",False,False,False,REFUSED,[],REFUSED,REFUSED,True,1,1494.5347309112549
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-48,Adversarial_Stress,Yêu cầu rỗng: '... ... !!! ??? ---' không chứa bất kỳ từ khóa ngữ nghĩa nào.,10.0,10.0,0.0,front-end,['front-end'],False,False,False,SAFE,[],CAN_DEPLOY,NEEDS_HUMAN_REVIEW,False,2,4007.796049118042
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-49,Adversarial_Stress,Thay đổi kiến trúc tiêm tải vào nút cơ sở dữ liệu mongo-carts-db với mức tăng 200%.,15.0,10.0,5.0,front-end,['carts'],False,False,False,WARNING,['catalogue (CPU +55.52%)'],NEEDS_SCALING,NEEDS_HUMAN_REVIEW,False,2,3757.8251361846924
1,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-50,Adversarial_Stress,Xóa toàn bộ người dùng khỏi cơ sở dữ liệu user và khởi động lại container shipping.,10.0,10.0,0.0,front-end,"['user', 'shipping']",False,False,False,SAFE,[],CAN_DEPLOY,NEEDS_HUMAN_REVIEW,False,2,4059.704065322876
2,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-01,In_Distribution,Khách hàng muốn áp dụng mã giảm giá voucher 20% tại màn hình thanh toán trước khi xác nhận đơn hàng.,20.0,20.0,0.0,front-end,"['front-end', 'orders', 'payment', 'carts']",False,False,False,CRITICAL,"['carts (CPU +25.78%)', 'catalogue (CPU +141.36%)']",NEEDS_SCALING,HIGH,False,2,4159.879922866821
2,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-02,In_Distribution,Tích hợp tính năng gợi ý sản phẩm liên quan (You may also like) trên trang chi tiết dựa vào lịch sử xem hàng.,30.0,30.0,0.0,front-end,"['front-end', 'catalogue', 'carts']",False,False,False,CRITICAL,"['carts (CPU +31.37%)', 'catalogue (CPU +114.6%)']",NEEDS_SCALING,HIGH,False,2,4211.745023727417
2,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-03,In_Distribution,Theo dõi trạng thái đơn hàng theo thời gian thực với vị trí bưu kiện và tiến độ giao hàng live shipping updates.,15.0,20.0,5.0,front-end,"['front-end', 'orders', 'shipping']",False,False,False,WARNING,['catalogue (CPU +69.15%)'],NEEDS_SCALING,HIGH,False,2,3993.1857585906982
2,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-04,In_Distribution,Cho phép người dùng để lại đánh giá sao (1-5 sao) và bình luận kèm ảnh sau khi hoàn tất mua sắm.,10.0,10.0,0.0,front-end,"['front-end', 'catalogue', 'user']",False,False,False,SAFE,[],CAN_DEPLOY,LOW,False,2,4054.0966987609863
2,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-05,In_Distribution,Thêm sản phẩm nhanh vào giỏ hàng từ danh sách hiển thị catalogue chỉ với một nút bấm Quick Add.,15.0,15.0,0.0,front-end,"['front-end', 'catalogue', 'carts']",False,False,False,SAFE,[],CAN_DEPLOY,HIGH,False,2,3959.0399265289307
2,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-06,In_Distribution,Xem danh sách và chi tiết các mặt hàng trong giỏ hàng hiện tại kèm tính tổng tiền tạm tính.,10.0,10.0,0.0,front-end,"['front-end', 'carts']",False,False,False,SAFE,[],CAN_DEPLOY,HIGH,False,2,17109.636068344116
2,LIVE_gemini-flash-lite-latest,2026-09-13T14:21:11.285028,Guarded_MAS_Pipeline,REQ-07,In_Distribution,Duyệt danh mục sản phẩm vớ tất thể thao và lọc theo kích cỡ màu sắc từ danh sách catalogue.,10.0,10.0,0.0,front-end,"['front-end', 'catalogue']",False,False,False,WARNING,['catalogue (CPU +54.05%)'],NEEDS_SCALING,HIGH,False,2,26131.84118270874
